"","State","Date","Deaths","Confirmed","Recovered","Active","Population","Deaths.per.capita","Confirmed.per.capita","Active.per.capita","Name"
"3980","New Hampshire",2020-05-24,209,4149,0,3940,1359711,0.000153709133779163,0.00305138371315669,0.00289767457937753,"New Hampshire"
"3981","New Hampshire",2020-05-08,121,2947,0,2826,1359711,8.89894985037262e-05,0.00216737233132629,0.00207838283282256,"New Hampshire"
"3982","New Hampshire",2020-04-01,3,367,0,364,1359711,2.20635120257172e-06,0.000269910297114607,0.000267703945912036,"New Hampshire"
"3983","New Hampshire",2020-03-23,1,101,0,100,1359711,7.35450400857241e-07,7.42804904865813e-05,7.35450400857241e-05,"New Hampshire"
"3984","New Hampshire",2020-04-04,7,540,0,533,1359711,5.14815280600069e-06,0.00039714321646291,0.000391995063656909,"New Hampshire"
"3985","New Hampshire",2020-05-15,151,3453,0,3302,1359711,0.000111053010529443,0.00253951023416005,0.00242845722363061,"New Hampshire"
"3986","New Hampshire",2020-04-22,48,1588,0,1540,1359711,3.53016192411476e-05,0.0011678952365613,0.00113259361732015,"New Hampshire"
"3987","New Hampshire",2020-04-25,53,1797,0,1744,1359711,3.89788712454338e-05,0.00132160437034046,0.00128262549909503,"New Hampshire"
"3988","New Hampshire",2020-03-17,0,26,0,26,1359711,0,1.91217104222883e-05,1.91217104222883e-05,"New Hampshire"
"3989","New Hampshire",2020-05-19,172,3721,0,3549,1359711,0.000126497468947445,0.00273661094158979,0.00261011347264235,"New Hampshire"
"3990","New Hampshire",2020-06-29,367,5760,0,5393,1359711,0.000269910297114607,0.00423619430893771,0.0039662840118231,"New Hampshire"
"3991","New Hampshire",2020-06-19,337,5486,0,5149,1359711,0.00024784678508889,0.00403468089910282,0.00378683411401393,"New Hampshire"
"3992","New Hampshire",2020-03-28,2,187,0,185,1359711,1.47090080171448e-06,0.000137529224960304,0.00013605832415859,"New Hampshire"
"3993","New Hampshire",2020-07-20,398,6249,0,5851,1359711,0.000292709259541182,0.0045958295549569,0.00430312029541572,"New Hampshire"
"3994","New Hampshire",2020-04-03,5,479,0,474,1359711,3.67725200428621e-06,0.000352280742010618,0.000348603490006332,"New Hampshire"
"3995","New Hampshire",2020-03-11,0,5,0,5,1359711,0,3.67725200428621e-06,3.67725200428621e-06,"New Hampshire"
"3996","New Hampshire",2020-03-26,1,137,0,136,1359711,7.35450400857241e-07,0.000100756704917442,0.000100021254516585,"New Hampshire"
"3997","New Hampshire",2020-03-15,0,13,0,13,1359711,0,9.56085521114413e-06,9.56085521114413e-06,"New Hampshire"
"3998","New Hampshire",2020-05-18,172,3652,0,3480,1359711,0.000126497468947445,0.00268586486393064,0.0025593673949832,"New Hampshire"
"3999","New Hampshire",2020-06-08,286,5079,0,4793,1359711,0.000210338814645171,0.00373535258595393,0.00352501377130876,"New Hampshire"
"4000","New Hampshire",2020-05-05,92,2636,0,2544,1359711,6.76614368788662e-05,0.00193864725665969,0.00187098581978082,"New Hampshire"
"4001","New Hampshire",2020-05-12,142,3239,0,3097,1359711,0.000104433956921728,0.0023821238483766,0.00227768989145488,"New Hampshire"
"4002","New Hampshire",2020-06-05,278,4953,0,4675,1359711,0.000204455211438313,0.00364268583544591,0.0034382306240076,"New Hampshire"
"4003","New Hampshire",2020-03-18,0,26,0,26,1359711,0,1.91217104222883e-05,1.91217104222883e-05,"New Hampshire"
"4004","New Hampshire",2020-05-30,238,4492,0,4254,1359711,0.000175037195404023,0.00330364320065073,0.0031286060052467,"New Hampshire"
"4005","New Hampshire",2020-05-10,133,3071,0,2938,1359711,9.7814903314013e-05,0.00225856818103259,0.00216075327771857,"New Hampshire"
"4006","New Hampshire",2020-03-25,1,108,0,107,1359711,7.35450400857241e-07,7.9428643292582e-05,7.86931928917248e-05,"New Hampshire"
"4007","New Hampshire",2020-05-07,114,2843,0,2729,1359711,8.38413456977255e-05,0.00209088548963714,0.00200704414393941,"New Hampshire"
"4008","New Hampshire",2020-06-10,301,5178,0,4877,1359711,0.00022137057065803,0.00380816217563879,0.00358679160498076,"New Hampshire"
"4009","New Hampshire",2020-03-12,0,6,0,6,1359711,0,4.41270240514345e-06,4.41270240514345e-06,"New Hampshire"
"4010","New Hampshire",2020-06-30,371,5782,0,5411,1359711,0.000272852098718036,0.00425237421775657,0.00397952211903853,"New Hampshire"
"4011","New Hampshire",2020-04-17,37,1287,0,1250,1359711,2.72116648317179e-05,0.000946524665903269,0.000919313001071551,"New Hampshire"
"4012","New Hampshire",2020-03-02,0,1,0,1,1359711,0,7.35450400857241e-07,7.35450400857241e-07,"New Hampshire"
"4013","New Hampshire",2020-06-07,286,5043,0,4757,1359711,0.000210338814645171,0.00370887637152307,0.0034985375568779,"New Hampshire"
"4014","New Hampshire",2020-05-29,238,4492,0,4254,1359711,0.000175037195404023,0.00330364320065073,0.0031286060052467,"New Hampshire"
"4015","New Hampshire",2020-06-24,347,5598,0,5251,1359711,0.000255201289097463,0.00411705134399883,0.00386185005490137,"New Hampshire"
"4016","New Hampshire",2020-05-06,92,2741,0,2649,1359711,6.76614368788662e-05,0.0020158695487497,0.00194820811187083,"New Hampshire"
"4017","New Hampshire",2020-04-12,23,929,0,906,1359711,1.69153592197165e-05,0.000683233422396377,0.00066631806317666,"New Hampshire"
"4018","New Hampshire",2020-05-13,150,3299,0,3149,1359711,0.000110317560128586,0.00242625087242804,0.00231593331229945,"New Hampshire"
"4019","New Hampshire",2020-07-19,398,6203,0,5805,1359711,0.000292709259541182,0.00456199883651747,0.00426928957697628,"New Hampshire"
"4020","New Hampshire",2020-03-09,0,5,0,5,1359711,0,3.67725200428621e-06,3.67725200428621e-06,"New Hampshire"
"4021","New Hampshire",2020-05-17,172,3596,0,3424,1359711,0.000126497468947445,0.00264467964148264,0.00251818217253519,"New Hampshire"
"4022","New Hampshire",2020-04-24,53,1720,0,1667,1359711,3.89788712454338e-05,0.00126497468947445,0.00122599581822902,"New Hampshire"
"4023","New Hampshire",2020-05-11,133,3160,0,3027,1359711,9.7814903314013e-05,0.00232402326670888,0.00222620836339487,"New Hampshire"
"4024","New Hampshire",2020-07-17,395,6165,0,5770,1359711,0.00029050290833861,0.00453405172128489,0.00424354881294628,"New Hampshire"
"4025","New Hampshire",2020-03-13,0,6,0,6,1359711,0,4.41270240514345e-06,4.41270240514345e-06,"New Hampshire"
"4026","New Hampshire",2020-06-17,330,5436,0,5106,1359711,0.00024269863228289,0.00399790837905996,0.00375520974677707,"New Hampshire"
"4027","New Hampshire",2020-04-11,22,885,0,863,1359711,1.61799088188593e-05,0.000650873604758658,0.000634693695939799,"New Hampshire"
"4028","New Hampshire",2020-06-13,318,5299,0,4981,1359711,0.000233873227472603,0.00389715167414252,0.00366327844666992,"New Hampshire"
"4029","New Hampshire",2020-06-27,367,5717,0,5350,1359711,0.000269910297114607,0.00420456994170085,0.00393465964458624,"New Hampshire"
"4030","New Hampshire",2020-03-06,0,2,0,2,1359711,0,1.47090080171448e-06,1.47090080171448e-06,"New Hampshire"
"4031","New Hampshire",2020-05-26,214,4231,0,4017,1359711,0.00015738638578345,0.00311169064602699,0.00295430426024354,"New Hampshire"
"4032","New Hampshire",2020-07-06,382,5914,0,5532,1359711,0.000280942053127466,0.00434945367066972,0.00406851161754226,"New Hampshire"
"4033","New Hampshire",2020-07-13,391,6068,0,5677,1359711,0.000287561106735181,0.00446271303240174,0.00417515192566656,"New Hampshire"
"4034","New Hampshire",2020-03-22,0,74,0,74,1359711,0,5.44233296634358e-05,5.44233296634358e-05,"New Hampshire"
"4035","New Hampshire",2020-07-10,390,5991,0,5601,1359711,0.000286825656334324,0.00440608335153573,0.00411925769520141,"New Hampshire"
"4036","New Hampshire",2020-06-06,283,5019,0,4736,1359711,0.000208132463442599,0.00369122556190249,0.00348309309845989,"New Hampshire"
"4037","New Hampshire",2020-06-20,339,5518,0,5179,1359711,0.000249317685890605,0.00405821531193026,0.00380889762603965,"New Hampshire"
"4038","New Hampshire",2020-03-14,0,7,0,7,1359711,0,5.14815280600069e-06,5.14815280600069e-06,"New Hampshire"
"4039","New Hampshire",2020-07-11,391,6024,0,5633,1359711,0.000287561106735181,0.00443035321476402,0.00414279210802884,"New Hampshire"
"4040","New Hampshire",2020-05-28,232,4389,0,4157,1359711,0.00017062449299888,0.00322789180936243,0.00305726731636355,"New Hampshire"
"4041","New Hampshire",2020-07-07,384,5932,0,5548,1359711,0.000282412953929181,0.00436269177788515,0.00408027882395597,"New Hampshire"
"4042","New Hampshire",2020-04-08,13,747,0,734,1359711,9.56085521114413e-06,0.000549381449440359,0.000539820594229215,"New Hampshire"
"4043","New Hampshire",2020-04-05,9,621,0,612,1359711,6.61905360771517e-06,0.000456714698932347,0.000450095645324631,"New Hampshire"
"4044","New Hampshire",2020-03-10,0,4,0,4,1359711,0,2.94180160342896e-06,2.94180160342896e-06,"New Hampshire"
"4045","New Hampshire",2020-06-09,286,5079,0,4793,1359711,0.000210338814645171,0.00373535258595393,0.00352501377130876,"New Hampshire"
"4046","New Hampshire",2020-05-01,81,2310,0,2229,1359711,5.95714824694365e-05,0.00169889042598023,0.00163931894351079,"New Hampshire"
"4047","New Hampshire",2020-06-02,256,4749,0,4493,1359711,0.000188275302619454,0.00349265395367104,0.00330437865105158,"New Hampshire"
"4048","New Hampshire",2020-07-02,375,5822,0,5447,1359711,0.000275793900321465,0.00428179223379086,0.00400599833346939,"New Hampshire"
"4049","New Hampshire",2020-04-27,60,1938,0,1878,1359711,4.41270240514345e-05,0.00142530287686133,0.0013811758528099,"New Hampshire"
"4050","New Hampshire",2020-06-23,343,5571,0,5228,1359711,0.000252259487494034,0.00409719418317569,0.00384493469568166,"New Hampshire"
"4051","New Hampshire",2020-06-16,326,5364,0,5038,1359711,0.000239756830679461,0.00394495595019824,0.00370519911951878,"New Hampshire"
"4052","New Hampshire",2020-06-11,308,5209,0,4901,1359711,0.00022651872346403,0.00383096113806537,0.00360444241460134,"New Hampshire"
"4053","New Hampshire",2020-04-28,60,2010,0,1950,1359711,4.41270240514345e-05,0.00147825530572305,0.00143412828167162,"New Hampshire"
"4054","New Hampshire",2020-03-29,2,214,0,212,1359711,1.47090080171448e-06,0.00015738638578345,0.000155915484981735,"New Hampshire"
"4055","New Hampshire",2020-07-01,373,5802,0,5429,1359711,0.000274322999519751,0.00426708322577371,0.00399276022625396,"New Hampshire"
"4056","New Hampshire",2020-03-21,0,55,0,55,1359711,0,4.04497720471483e-05,4.04497720471483e-05,"New Hampshire"
"4057","New Hampshire",2020-06-04,273,4876,0,4603,1359711,0.000200777959434027,0.00358605615457991,0.00338527819514588,"New Hampshire"
"4058","New Hampshire",2020-03-16,0,17,0,17,1359711,0,1.25026568145731e-05,1.25026568145731e-05,"New Hampshire"
"4059","New Hampshire",2020-06-22,339,5558,0,5219,1359711,0.000249317685890605,0.00408763332796455,0.00383831564207394,"New Hampshire"
"4060","New Hampshire",2020-06-26,365,5671,0,5306,1359711,0.000268439396312893,0.00417073922326141,0.00390229982694852,"New Hampshire"
"4061","New Hampshire",2020-03-19,0,44,0,44,1359711,0,3.23598176377186e-05,3.23598176377186e-05,"New Hampshire"
"4062","New Hampshire",2020-05-14,151,3382,0,3231,1359711,0.000111053010529443,0.00248729325569919,0.00237624024516975,"New Hampshire"
"4063","New Hampshire",2020-04-13,23,985,0,962,1359711,1.69153592197165e-05,0.000724418644844382,0.000707503285624666,"New Hampshire"
"4064","New Hampshire",2020-05-04,86,2588,0,2502,1359711,6.32487344737227e-05,0.00190334563741854,0.00184009690294482,"New Hampshire"
"4065","New Hampshire",2020-06-03,265,4795,0,4530,1359711,0.000194894356227169,0.00352648467211047,0.0033315903158833,"New Hampshire"
"4066","New Hampshire",2020-04-20,42,1447,0,1405,1359711,3.08889168360041e-05,0.00106419673004043,0.00103330781320442,"New Hampshire"
"4067","New Hampshire",2020-04-14,25,922,0,897,1359711,1.8386260021431e-05,0.000678085269590376,0.000659699009568945,"New Hampshire"
"4068","New Hampshire",2020-03-20,0,44,0,44,1359711,0,3.23598176377186e-05,3.23598176377186e-05,"New Hampshire"
"4069","New Hampshire",2020-03-07,0,2,0,2,1359711,0,1.47090080171448e-06,1.47090080171448e-06,"New Hampshire"
"4070","New Hampshire",2020-07-05,381,5897,0,5516,1359711,0.000280206602726609,0.00433695101385515,0.00405674441112854,"New Hampshire"
"4071","New Hampshire",2020-04-15,32,1139,0,1107,1359711,2.35344128274317e-05,0.000837678006576398,0.000814143593748966,"New Hampshire"
"4072","New Hampshire",2020-06-25,357,5638,0,5281,1359711,0.000262555793106035,0.00414646936003312,0.00388391356692709,"New Hampshire"
"4073","New Hampshire",2020-03-31,3,357,0,354,1359711,2.20635120257172e-06,0.000262555793106035,0.000260349441903463,"New Hampshire"
"4074","New Hampshire",2020-06-15,320,5345,0,5025,1359711,0.000235344128274317,0.00393098239258195,0.00369563826430764,"New Hampshire"
"4075","New Hampshire",2020-05-20,190,3868,0,3678,1359711,0.000139735576162876,0.00284472215051581,0.00270498657435293,"New Hampshire"
"4076","New Hampshire",2020-04-23,51,1670,0,1619,1359711,3.75079704437193e-05,0.00122820216943159,0.00119069419898787,"New Hampshire"
"4077","New Hampshire",2020-05-21,199,3935,0,3736,1359711,0.000146354629770591,0.00289399732737324,0.00274764269760265,"New Hampshire"
"4078","New Hampshire",2020-04-07,9,715,0,706,1359711,6.61905360771517e-06,0.000525847036612927,0.000519227983005212,"New Hampshire"
"4079","New Hampshire",2020-04-26,60,1864,0,1804,1359711,4.41270240514345e-05,0.0013708795471979,0.00132675252314646,"New Hampshire"
"4080","New Hampshire",2020-06-14,320,5318,0,4998,1359711,0.000235344128274317,0.00391112523175881,0.00367578110348449,"New Hampshire"
"4081","New Hampshire",2020-07-04,379,5872,0,5493,1359711,0.000278735701924894,0.00431856475383372,0.00403982905190882,"New Hampshire"
"4082","New Hampshire",2020-06-18,331,5450,0,5119,1359711,0.000243434082683747,0.00400820468467196,0.00376477060198822,"New Hampshire"
"4083","New Hampshire",2020-05-22,204,4014,0,3810,1359711,0.000150031881774877,0.00295209790904097,0.00280206602726609,"New Hampshire"
"4084","New Hampshire",2020-05-23,208,4089,0,3881,1359711,0.000152973683378306,0.00300725668910526,0.00285428300572695,"New Hampshire"
"4085","New Hampshire",2020-06-21,339,5544,0,5205,1359711,0.000249317685890605,0.00407733702235254,0.00382801933646194,"New Hampshire"
"4086","New Hampshire",2020-04-10,21,819,0,798,1359711,1.54444584180021e-05,0.00060233387830208,0.000586889419884078,"New Hampshire"
"4087","New Hampshire",2020-04-06,9,715,0,706,1359711,6.61905360771517e-06,0.000525847036612927,0.000519227983005212,"New Hampshire"
"4088","New Hampshire",2020-04-30,72,2146,0,2074,1359711,5.29524288617214e-05,0.00157827656023964,0.00152532413137792,"New Hampshire"
"4089","New Hampshire",2020-05-27,223,4286,0,4063,1359711,0.000164005439391165,0.00315214041807413,0.00298813497868297,"New Hampshire"
"4090","New Hampshire",2020-04-16,32,1139,0,1107,1359711,2.35344128274317e-05,0.000837678006576398,0.000814143593748966,"New Hampshire"
"4091","New Hampshire",2020-07-03,376,5857,0,5481,1359711,0.000276529350722323,0.00430753299782086,0.00403100364709854,"New Hampshire"
"4092","New Hampshire",2020-04-09,21,819,0,798,1359711,1.54444584180021e-05,0.00060233387830208,0.000586889419884078,"New Hampshire"
"4093","New Hampshire",2020-03-04,0,2,0,2,1359711,0,1.47090080171448e-06,1.47090080171448e-06,"New Hampshire"
"4094","New Jersey",2020-05-01,7538,121190,0,113652,8882190,0.000848664574840214,0.0136441575782549,0.0127954930034147,"New Jersey"
"4095","New Jersey",2020-05-16,10261,145089,0,134828,8882190,0.00115523311255445,0.0163348228308559,0.0151795897183015,"New Jersey"
"4096","New Jersey",2020-07-01,15078,171928,0,156850,8882190,0.00169755431937394,0.019356487532917,0.0176589332135431,"New Jersey"
"4097","New Jersey",2020-04-21,4753,92387,0,87634,8882190,0.000535115776627161,0.0104013762371667,0.00986626046053957,"New Jersey"
"4098","New Jersey",2020-03-25,62,4402,0,4340,8882190,6.98026049881842e-06,0.000495598495416108,0.00048861823491729,"New Jersey"
"4099","New Jersey",2020-07-16,15665,176501,0,160836,8882190,0.0017636416244192,0.0198713380371282,0.018107696412709,"New Jersey"
"4100","New Jersey",2020-05-26,11194,155764,0,144570,8882190,0.00126027477457699,0.017536666069967,0.01627639129539,"New Jersey"
"4101","New Jersey",2020-04-11,2183,58151,0,55968,8882190,0.000245772720466462,0.0065469214236579,0.00630114870319144,"New Jersey"
"4102","New Jersey",2020-04-02,537,25590,0,25053,8882190,6.04580627075079e-05,0.00288104622846393,0.00282058816575642,"New Jersey"
"4103","New Jersey",2020-03-24,44,3675,0,3631,8882190,4.95373325722598e-06,0.000413749311825124,0.000408795578567898,"New Jersey"
"4104","New Jersey",2020-04-25,5914,105498,0,99584,8882190,0.000665826783709873,0.0118774761629733,0.0112116493792634,"New Jersey"
"4105","New Jersey",2020-06-18,12869,168107,0,155238,8882190,0.00144885439289184,0.0189263008334656,0.0174774464405738,"New Jersey"
"4106","New Jersey",2020-07-02,15107,172356,0,157249,8882190,0.00170081927992984,0.0194046738473282,0.0177038545673984,"New Jersey"
"4107","New Jersey",2020-06-09,12303,164796,0,152493,8882190,0.00138513136962844,0.0185535324058594,0.0171684010362309,"New Jersey"
"4108","New Jersey",2020-05-03,7871,126744,0,118873,8882190,0.000886155328809674,0.0142694538171329,0.0133832984883233,"New Jersey"
"4109","New Jersey",2020-03-31,267,18696,0,18429,8882190,3.00601540836213e-05,0.00210488629493402,0.0020748261408504,"New Jersey"
"4110","New Jersey",2020-04-24,5683,102196,0,96513,8882190,0.000639819684109437,0.0115057209989879,0.0108659013148784,"New Jersey"
"4111","New Jersey",2020-05-21,10846,151586,0,140740,8882190,0.0012210952479062,0.017066286580224,0.0158451913323178,"New Jersey"
"4112","New Jersey",2020-03-17,3,267,1,263,8882190,3.37754540265408e-07,3.00601540836213e-05,2.96098146966007e-05,"New Jersey"
"4113","New Jersey",2020-05-25,11147,155092,0,143945,8882190,0.0012549832867795,0.0174610090529475,0.016206025766168,"New Jersey"
"4114","New Jersey",2020-04-22,5150,95914,0,90764,8882190,0.00057981196078895,0.0107984629916721,0.0102186510308831,"New Jersey"
"4115","New Jersey",2020-06-01,11723,160918,0,149195,8882190,0.00131983215851046,0.0181169283701429,0.0167970962116325,"New Jersey"
"4116","New Jersey",2020-05-28,11409,157185,0,145776,8882190,0.00128448051662934,0.017696649137206,0.0164121686205767,"New Jersey"
"4117","New Jersey",2020-04-29,6771,116365,0,109594,8882190,0.000762311997379025,0.0131009356926614,0.0123386236952824,"New Jersey"
"4118","New Jersey",2020-06-24,13076,169892,0,156816,8882190,0.00147215945617016,0.0191272647849235,0.0176551053287534,"New Jersey"
"4119","New Jersey",2020-06-08,12214,164497,0,152283,8882190,0.00137511131826723,0.0185198695366796,0.0171447582184124,"New Jersey"
"4120","New Jersey",2020-04-20,4496,88722,0,84226,8882190,0.000506181471011091,0.00998875277380916,0.00948257130279807,"New Jersey"
"4121","New Jersey",2020-05-07,8807,133991,0,125184,8882190,0.000991534745372481,0.0150853562015674,0.0140938214561949,"New Jersey"
"4122","New Jersey",2020-03-09,0,5,0,5,8882190,0,5.62924233775679e-07,5.62924233775679e-07,"New Jersey"
"4123","New Jersey",2020-04-13,2443,64584,0,62141,8882190,0.000275044780622797,0.00727117974283369,0.0069961349622109,"New Jersey"
"4124","New Jersey",2020-05-31,11698,160445,0,148747,8882190,0.00131701753734158,0.0180636757376278,0.0167466582002862,"New Jersey"
"4125","New Jersey",2020-03-26,81,6876,0,6795,8882190,9.119372587166e-06,0.000774133406288314,0.000765014033701148,"New Jersey"
"4126","New Jersey",2020-05-11,9340,140206,0,130866,8882190,0.00105154246869297,0.0157850710241506,0.0147335285554576,"New Jersey"
"4127","New Jersey",2020-05-18,10439,148240,0,137801,8882190,0.00117527321527686,0.0166895776829813,0.0155143044677045,"New Jersey"
"4128","New Jersey",2020-07-17,15684,176551,0,160867,8882190,0.00176578073650755,0.019876967279466,0.0181111865429584,"New Jersey"
"4129","New Jersey",2020-03-08,0,5,0,5,8882190,0,5.62924233775679e-07,5.62924233775679e-07,"New Jersey"
"4130","New Jersey",2020-04-18,4070,81420,0,77350,8882190,0.000458220326293403,0.00916665822280316,0.00870843789650976,"New Jersey"
"4131","New Jersey",2020-04-05,917,37505,0,36588,8882190,0.00010324030447446,0.00422249467755137,0.00411925437307691,"New Jersey"
"4132","New Jersey",2020-04-19,4362,85301,0,80939,8882190,0.000491095101545903,0.00960360001305984,0.00911250491151394,"New Jersey"
"4133","New Jersey",2020-03-18,3,267,0,264,8882190,3.37754540265408e-07,3.00601540836213e-05,2.97223995433559e-05,"New Jersey"
"4134","New Jersey",2020-04-03,646,29895,0,29249,8882190,7.27298110038177e-05,0.00336572399374479,0.00329299418274097,"New Jersey"
"4135","New Jersey",2020-06-02,11771,161545,0,149774,8882190,0.0013252362311547,0.0181875190690584,0.0168622828379037,"New Jersey"
"4136","New Jersey",2020-06-22,12974,169415,0,156441,8882190,0.00146067580180113,0.0190735618130213,0.0176128860112202,"New Jersey"
"4137","New Jersey",2020-05-14,9946,142704,0,132758,8882190,0.00111976888582658,0.0160663079713449,0.0149465390855183,"New Jersey"
"4138","New Jersey",2020-07-13,15560,175522,0,159962,8882190,0.00175182021550991,0.019761117472155,0.018009297256645,"New Jersey"
"4139","New Jersey",2020-06-16,12792,167426,0,154634,8882190,0.0014401853596917,0.0188496305528254,0.0174094451931337,"New Jersey"
"4140","New Jersey",2020-04-14,2805,68824,0,66019,8882190,0.000315800495148156,0.00774853949307547,0.00743273899792731,"New Jersey"
"4141","New Jersey",2020-03-13,1,29,0,28,8882190,1.12584846755136e-07,3.26496055589894e-06,3.1523757091438e-06,"New Jersey"
"4142","New Jersey",2020-06-17,12835,167703,0,154868,8882190,0.00144502650810217,0.0188808165553765,0.0174357900472744,"New Jersey"
"4143","New Jersey",2020-03-30,198,16636,0,16438,8882190,2.22917996575169e-05,0.00187296151061844,0.00185066971096092,"New Jersey"
"4144","New Jersey",2020-05-22,10985,152579,0,141594,8882190,0.00123674454160517,0.0171780833330519,0.0159413387914467,"New Jersey"
"4145","New Jersey",2020-03-16,2,178,1,175,8882190,2.25169693510272e-07,2.00401027224142e-05,1.97023481821488e-05,"New Jersey"
"4146","New Jersey",2020-05-06,8549,131890,0,123341,8882190,0.000962487854909656,0.0148488154385349,0.0138863275836252,"New Jersey"
"4147","New Jersey",2020-05-10,9256,138754,0,129498,8882190,0.00104208534156554,0.0156215978266621,0.0145795124850966,"New Jersey"
"4148","New Jersey",2020-07-19,15706,176783,0,161077,8882190,0.00176825760313616,0.0199030869639132,0.018134829360777,"New Jersey"
"4149","New Jersey",2020-05-17,10363,146504,0,136141,8882190,0.00116671676692347,0.0164941303890144,0.0153274136220909,"New Jersey"
"4150","New Jersey",2020-04-10,1932,54588,0,52656,8882190,0.000217513923930922,0.00614578161466935,0.00592826769073843,"New Jersey"
"4151","New Jersey",2020-05-24,11138,154154,0,143016,8882190,0.0012539700231587,0.0173554044666912,0.0161014344435325,"New Jersey"
"4152","New Jersey",2020-06-10,12377,165346,0,152969,8882190,0.00139346264828832,0.0186154540715747,0.0172219914232864,"New Jersey"
"4153","New Jersey",2020-04-04,846,34124,0,33278,8882190,9.52467803548449e-05,0.00384184531067226,0.00374659853031741,"New Jersey"
"4154","New Jersey",2020-07-10,15479,174628,0,159149,8882190,0.00174270084292275,0.0196604666191559,0.0179177657762331,"New Jersey"
"4155","New Jersey",2020-05-05,8244,130593,0,122349,8882190,0.00092814947664934,0.0147027928922935,0.0137746434156441,"New Jersey"
"4156","New Jersey",2020-05-12,9531,140917,0,131386,8882190,0.0010730461744232,0.0158651188501935,0.0147920726757703,"New Jersey"
"4157","New Jersey",2020-05-19,10587,149356,0,138769,8882190,0.00119193577259662,0.0168152223719601,0.0156232865993634,"New Jersey"
"4158","New Jersey",2020-06-27,14948,170873,0,155925,8882190,0.00168291828929577,0.0192377105195903,0.0175547922302946,"New Jersey"
"4159","New Jersey",2020-07-08,15332,174039,0,158707,8882190,0.00172615087044974,0.0195941541444171,0.0178680032739673,"New Jersey"
"4160","New Jersey",2020-05-13,9714,141560,0,131846,8882190,0.00109364920137939,0.015937510906657,0.0148438617052776,"New Jersey"
"4161","New Jersey",2020-07-06,15229,173611,0,158382,8882190,0.00171455463123396,0.0195459678300059,0.0178314131987719,"New Jersey"
"4162","New Jersey",2020-05-30,11634,159608,0,147974,8882190,0.00130981210714925,0.0179694422208937,0.0166596301137445,"New Jersey"
"4163","New Jersey",2020-06-19,12902,168496,0,155594,8882190,0.00145256969283476,0.0189700963388534,0.0175175266460186,"New Jersey"
"4164","New Jersey",2020-03-22,20,1914,0,1894,8882190,2.25169693510272e-06,0.00021548739668933,0.000213235699754227,"New Jersey"
"4165","New Jersey",2020-06-06,12106,163893,0,151787,8882190,0.00136295215481767,0.0184518682892395,0.0170889161344218,"New Jersey"
"4166","New Jersey",2020-06-13,12621,166605,0,153984,8882190,0.00142093335089657,0.0187571983936394,0.0173362650427428,"New Jersey"
"4167","New Jersey",2020-07-04,15189,173033,0,157844,8882190,0.00171005123736376,0.0194808937885814,0.0177708425512177,"New Jersey"
"4168","New Jersey",2020-06-07,12176,164164,0,151988,8882190,0.00137083309409053,0.0184823787827101,0.0171115456886196,"New Jersey"
"4169","New Jersey",2020-05-15,10148,143984,0,133836,8882190,0.00114251102487112,0.0162104165751915,0.0150679055503204,"New Jersey"
"4170","New Jersey",2020-07-05,15211,173402,0,158191,8882190,0.00171252810399237,0.0195224375970341,0.0178099094930417,"New Jersey"
"4171","New Jersey",2020-06-21,12939,169142,0,156203,8882190,0.0014567353321647,0.0190428261498572,0.0175860908176925,"New Jersey"
"4172","New Jersey",2020-07-11,15525,174959,0,159434,8882190,0.00174787974587348,0.0196977322034318,0.0179498524575583,"New Jersey"
"4173","New Jersey",2020-07-18,15699,176814,0,161115,8882190,0.00176746950920888,0.0199065770941626,0.0181391075849537,"New Jersey"
"4174","New Jersey",2020-04-26,5938,109038,0,103100,8882190,0.000668528820031997,0.0122760265204865,0.0116074977004545,"New Jersey"
"4175","New Jersey",2020-03-27,108,8825,0,8717,8882190,1.21591634495547e-05,0.000993561272614074,0.000981402109164519,"New Jersey"
"4176","New Jersey",2020-06-15,12708,167103,0,154395,8882190,0.00143072823256427,0.0188132656473235,0.0173825374147592,"New Jersey"
"4177","New Jersey",2020-07-09,15448,174270,0,158822,8882190,0.00173921071267334,0.0196201612440175,0.0178809505313442,"New Jersey"
"4178","New Jersey",2020-05-27,11339,156628,0,145289,8882190,0.00127659957735649,0.0176339393775634,0.0163573398002069,"New Jersey"
"4179","New Jersey",2020-04-17,3840,78467,0,74627,8882190,0.000432325811539722,0.00883419517033524,0.00840186935879552,"New Jersey"
"4180","New Jersey",2020-05-08,8960,135840,0,126880,8882190,0.00100876022692602,0.0152935255832177,0.0142847653562916,"New Jersey"
"4181","New Jersey",2020-06-26,14914,170584,0,155670,8882190,0.0016790904045061,0.0192051734988781,0.017526083094372,"New Jersey"
"4182","New Jersey",2020-04-27,6044,111188,0,105144,8882190,0.000680462813788041,0.01251808394101,0.011837621127222,"New Jersey"
"4183","New Jersey",2020-04-28,6442,113856,0,107414,8882190,0.000725271582796585,0.0128184603121527,0.0120931887293562,"New Jersey"
"4184","New Jersey",2020-03-29,161,13386,0,13225,8882190,1.81261603275769e-05,0.00150706075866425,0.00148893459833667,"New Jersey"
"4185","New Jersey",2020-06-14,12659,166881,0,154222,8882190,0.00142521157507326,0.0187882718113438,0.0173630602362706,"New Jersey"
"4186","New Jersey",2020-04-15,3156,71030,0,67874,8882190,0.000355317776359209,0.0079969016650173,0.00764158388865809,"New Jersey"
